Area Identifier,Area Name,House Prices: Reference Period = 2011; measure type = Lower Quartile,House Prices: Reference Period = 2011; measure type = Mean,House Prices: Reference Period = 2011; measure type = Median,House Prices: Reference Period = 2011; measure type = Upper Quartile,House Prices: Reference Period = 2012; measure type = Lower Quartile,House Prices: Reference Period = 2012; measure type = Mean,House Prices: Reference Period = 2012; measure type = Median,House Prices: Reference Period = 2012; measure type = Upper Quartile,House Prices: Reference Period = 2010; measure type = Lower Quartile,House Prices: Reference Period = 2010; measure type = Mean,House Prices: Reference Period = 2010; measure type = Median,House Prices: Reference Period = 2010; measure type = Upper Quartile,House Prices: Reference Period = 2009; measure type = Lower Quartile,House Prices: Reference Period = 2009; measure type = Mean,House Prices: Reference Period = 2009; measure type = Median,House Prices: Reference Period = 2009; measure type = Upper Quartile
http://statistics.gov.scot/id/statistical-geography/S01003966,S01003966,70255,111576,103750,150000,70000,115556,114000,136000,60000,102000,87000,145000,70000,162100,163000,185000
http://statistics.gov.scot/id/statistical-geography/S01003967,S01003967,92000,157964,120250,273500,75000,88000,85000,91000,123000,159167,150000,215000,50000,85667,57000,150000
http://statistics.gov.scot/id/statistical-geography/S01003968,S01003968,47000,78300,56500,138000,91750,114438,120000,137500,100000,122438,130000,139750,1000,103375,70500,112500
http://statistics.gov.scot/id/statistical-geography/S01003969,S01003969,40000,40000,40000,40000,66000,87000,69000,88000,76000,92808,107000,145000,65500,94938,72000,92250
http://statistics.gov.scot/id/statistical-geography/S01003970,S01003970,124000,165242,160000,225000,75000,140750,145000,150000,105000,127944,125000,175000,25875,134007,88000,202900
http://statistics.gov.scot/id/statistical-geography/S01003971,S01003971,65500,97844,108750,142125,79450,88658,83750,100000,35000,63167,78000,88000,70000,93063,95500,111500
http://statistics.gov.scot/id/statistical-geography/S01003972,S01003972,100000,131020,100100,182000,17751,111500,77250,149500,115000,121350,128750,150000,65000,76833,78000,90000
http://statistics.gov.scot/id/statistical-geography/S01003973,S01003973,119212,139242,145000,183000,200,130667,62000,125000,70000,94000,94000,118000,100500,141000,137500,181500
http://statistics.gov.scot/id/statistical-geography/S01003974,S01003974,79500,103909,110000,140000,60000,110083,84250,125000,20100,72844,86625,122250,82000,110563,105000,128500
http://statistics.gov.scot/id/statistical-geography/S01003975,S01003975,75000,134085,126000,187000,135000,142455,154995,170000,79000,131378,102250,196000,17000,94500,54000,130000
http://statistics.gov.scot/id/statistical-geography/S01003976,S01003976,56000,61500,61500,67000,45250,63392,57000,79000,60000,96035,65000,110000,25000,49000,50000,72000
http://statistics.gov.scot/id/statistical-geography/S01003977,S01003977,75000,75000,75000,75000,70000,73400,78000,81000,77000,77000,77000,77000,65000,65000,65000,65000
http://statistics.gov.scot/id/statistical-geography/S01003978,S01003978,45000,63333,65000,80000,25000,59500,63500,90000,48275,59513,59525,70750,47000,80500,87500,107000
http://statistics.gov.scot/id/statistical-geography/S01003979,S01003979,53500,66750,62500,80000,63250,91000,84000,118750,60063,94407,91563,128750,59500,66250,69000,73000
http://statistics.gov.scot/id/statistical-geography/S01003980,S01003980,111000,131143,132000,157000,100000,127500,135500,153000,45000,102010,120550,124000,53250,93500,97500,105000
http://statistics.gov.scot/id/statistical-geography/S01003981,S01003981,61000,80188,67000,103500,55000,67333,60000,85000,57100,71120,66500,85000,65000,75556,73000,87500
http://statistics.gov.scot/id/statistical-geography/S01003982,S01003982,68000,104636,78000,160000,60000,90562,88000,101500,71000,129750,120000,187000,87500,114750,114750,142000
http://statistics.gov.scot/id/statistical-geography/S01003983,S01003983,157000,180667,170000,215000,95000,120667,119000,160000,182500,182500,182500,182500,60000,104333,114000,145000
http://statistics.gov.scot/id/statistical-geography/S01003984,S01003984,60000,120743,73000,110000,37500,77083,66000,104750,62500,95792,66750,117000,50000,96667,75000,165000
http://statistics.gov.scot/id/statistical-geography/S01003985,S01003985,70000,70000,71000,75000,52400,62380,63000,65000,60000,63000,64000,65000,58000,64000,64000,72000
http://statistics.gov.scot/id/statistical-geography/S01003986,S01003986,28500,61000,57500,93500,68000,67100,68000,70000,69000,93850,72000,84000,2500,64500,60000,69000
http://statistics.gov.scot/id/statistical-geography/S01003987,S01003987,130000,142400,133000,140000,115000,115333,119000,124000,67500,108688,103750,149000,82500,122250,119000,165000
http://statistics.gov.scot/id/statistical-geography/S01003988,S01003988,117000,131600,131000,142000,16100,113750,40000,135000,20129,66002,47004,112000,77000,164000,150000,175000
http://statistics.gov.scot/id/statistical-geography/S01003989,S01003989,72500,101700,95000,115000,105000,130200,130000,160000,122500,158438,154500,213000,85000,144333,131000,157500
http://statistics.gov.scot/id/statistical-geography/S01003990,S01003990,25000,67464,75250,112500,12850,86750,60000,103000,119,71750,82750,95000,54000,81333,60000,130000
http://statistics.gov.scot/id/statistical-geography/S01003991,S01003991,52500,86500,70000,120500,63500,109500,105500,155500,57500,82500,75000,115000,57500,73000,66000,88500
http://statistics.gov.scot/id/statistical-geography/S01003992,S01003992,64000,107542,113500,140000,64000,84893,69500,105500,60000,86821,81500,116000,73000,117100,115000,162500
http://statistics.gov.scot/id/statistical-geography/S01003993,S01003993,109500,127250,135000,145000,79000,110850,101000,145000,64000,129000,160000,163000,3000,150000,105000,195000
http://statistics.gov.scot/id/statistical-geography/S01003994,S01003994,74000,109667,80000,175000,81250,124625,138750,168000,55000,87429,85000,118000,52000,75500,73000,99000
http://statistics.gov.scot/id/statistical-geography/S01003995,S01003995,80000,124556,125000,145000,85000,120114,121875,157000,116550,140289,126750,160000,105000,131500,115000,170000
http://statistics.gov.scot/id/statistical-geography/S01003996,S01003996,100000,145000,152500,190000,95000,227500,187500,400000,178000,178000,178000,178000,120000,176500,159500,185000
http://statistics.gov.scot/id/statistical-geography/S01003997,S01003997,71000,105056,75000,135000,94500,119750,119500,145000,60000,93556,70000,130000,52000,89143,71000,124000
http://statistics.gov.scot/id/statistical-geography/S01003998,S01003998,86500,89000,89000,91500,77000,92000,89000,110000,78000,92000,84500,92000,99000,154500,154500,210000
http://statistics.gov.scot/id/statistical-geography/S01003999,S01003999,72500,96878,78750,124000,71000,82333,78000,85000,63500,105860,75750,95000,71200,86867,87500,102000
http://statistics.gov.scot/id/statistical-geography/S01004000,S01004000,63000,68318,68000,72000,62000,91571,67000,77000,55000,64793,63755,69000,70281,88266,87750,106250
http://statistics.gov.scot/id/statistical-geography/S01004001,S01004001,52000,74786,70000,95000,50250,61250,54750,72250,40500,52000,54000,63500,85000,115167,100000,148000
http://statistics.gov.scot/id/statistical-geography/S01004002,S01004002,54000,89278,64500,93000,71000,131818,115000,183000,62000,61333,66750,69500,67500,92300,80000,115000
http://statistics.gov.scot/id/statistical-geography/S01004003,S01004003,43800,74267,89000,90000,68000,79750,79000,91500,76000,83899,83899,91797,70000,79000,78000,85000
http://statistics.gov.scot/id/statistical-geography/S01004004,S01004004,56000,62667,59000,73000,60000,66800,62500,74000,62000,77250,77250,92500,40000,59090,67500,73000
http://statistics.gov.scot/id/statistical-geography/S01004005,S01004005,68000,84200,79750,94750,68000,86116,73000,81000,77000,113667,107500,140000,79500,93833,84250,95000
http://statistics.gov.scot/id/statistical-geography/S01004006,S01004006,64000,88292,88125,110000,97000,99220,99000,110000,82500,88619,91446,94500,78750,88000,84500,97750
http://statistics.gov.scot/id/statistical-geography/S01004007,S01004007,66000,84500,81000,99000,58000,62000,62500,67000,70000,77583,71000,103000,70000,93055,70500,107000
http://statistics.gov.scot/id/statistical-geography/S01004008,S01004008,77000,116500,107000,137500,65000,81000,68000,110000,72340,92868,105000,140000,440,78500,31935,78500
http://statistics.gov.scot/id/statistical-geography/S01004009,S01004009,130000,144250,156000,158500,88500,131800,140000,160000,90000,129950,112750,163000,135500,161936,164995,175000
http://statistics.gov.scot/id/statistical-geography/S01004010,S01004010,84000,117333,116000,152000,69500,117375,98500,173500,84250,155150,127100,212000,57000,113636,93000,158500
http://statistics.gov.scot/id/statistical-geography/S01004011,S01004011,151750,263063,221500,275000,205000,279657,235000,267500,229000,271654,265000,300000,230000,277508,290000,500000
http://statistics.gov.scot/id/statistical-geography/S01004012,S01004012,155000,158025,178230,221000,77500,126556,122501,171500,107500,141667,134000,178000,50000,79000,50000,137000
http://statistics.gov.scot/id/statistical-geography/S01004013,S01004013,100000,312695,302500,480000,80000,408429,495000,740000,280000,208727,720000,1500000,103750,265313,258500,414000
http://statistics.gov.scot/id/statistical-geography/S01004014,S01004014,137500,232708,201500,445000,95000,222922,180000,310000,92000,235333,168000,280000,92500,286136,172500,420000
http://statistics.gov.scot/id/statistical-geography/S01004015,S01004015,177000,276809,208500,357350,176000,309692,300000,460000,235000,295970,250000,340000,195000,427295,485000,620000
http://statistics.gov.scot/id/statistical-geography/S01004016,S01004016,140000,151250,155000,160000,103000,132167,138500,160000,143500,151833,147000,165000,45000,117333,152000,155000
http://statistics.gov.scot/id/statistical-geography/S01004017,S01004017,94000,178432,106500,300000,92000,184342,155000,277000,80000,152362,107500,230000,128000,245929,262500,310000
http://statistics.gov.scot/id/statistical-geography/S01004018,S01004018,139250,159125,176000,180750,120000,137600,138000,142500,135000,168500,182500,188000,166500,163667,175000,183500
http://statistics.gov.scot/id/statistical-geography/S01004019,S01004019,193000,214681,205000,227000,217000,233328,240000,250000,192000,202231,210000,246000,185000,213248,223000,240000
http://statistics.gov.scot/id/statistical-geography/S01004020,S01004020,93500,172944,139000,230000,90000,205429,105000,405000,110000,329394,123500,605050,120000,203143,170000,300000
http://statistics.gov.scot/id/statistical-geography/S01004021,S01004021,125000,153856,132000,170000,138000,168327,160000,200000,149500,182556,167500,175000,165000,180071,183000,183000
http://statistics.gov.scot/id/statistical-geography/S01004022,S01004022,125000,191567,165000,240000,82000,169768,150000,240000,160000,199268,180000,225250,97528,183218,160000,225000
http://statistics.gov.scot/id/statistical-geography/S01004023,S01004023,108000,207100,116500,211000,90000,108333,95000,140000,147500,143800,150000,170000,108750,110625,110625,112500
http://statistics.gov.scot/id/statistical-geography/S01004024,S01004024,85150,102900,94000,129000,95000,110750,105500,133000,134000,140500,147500,158000,80000,89722,83000,96000
http://statistics.gov.scot/id/statistical-geography/S01004025,S01004025,54000,54000,54000,54000,22000,29000,29000,36000,62000,78500,78500,95000,70000,73333,80000,87000
http://statistics.gov.scot/id/statistical-geography/S01004026,S01004026,80000,80000,80000,80000,76226,82113,82113,88000,86000,98000,94000,114000,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01004027,S01004027,46000,63000,63000,80000,51000,57500,59000,64000,52000,63333,66000,72000,67500,73917,74500,87000
http://statistics.gov.scot/id/statistical-geography/S01004028,S01004028,75000,75000,75000,75000,57000,70832,68498,81000,62000,71000,71000,80000,52000,69750,67000,87500
http://statistics.gov.scot/id/statistical-geography/S01004029,S01004029,35850,55875,70250,76750,88000,88000,88000,88000,51500,58250,62500,65000,75000,77383,80000,87500
http://statistics.gov.scot/id/statistical-geography/S01004030,S01004030,0,0,0,0,53250,64050,62000,75000,80000,80000,80000,80000,72500,80000,82500,87500
http://statistics.gov.scot/id/statistical-geography/S01004031,S01004031,67025,69888,70775,72750,53000,59667,57000,69000,63000,68083,71500,84000,68000,69833,69000,72500
http://statistics.gov.scot/id/statistical-geography/S01004032,S01004032,88500,134500,134500,180500,139950,152300,139950,177000,203950,322580,265000,290000,146212,185143,190950,217500
http://statistics.gov.scot/id/statistical-geography/S01004033,S01004033,49000,68800,85000,85000,43000,43000,43000,43000,24350,51650,56550,86750,61000,61000,61000,61000
http://statistics.gov.scot/id/statistical-geography/S01004034,S01004034,97500,97500,97500,97500,80000,85400,84000,92000,95000,98400,97500,105000,51500,73250,79000,95000
http://statistics.gov.scot/id/statistical-geography/S01004035,S01004035,69000,75833,76000,82500,74000,76333,75000,80000,70500,81000,79000,91500,69000,76583,74500,80000
http://statistics.gov.scot/id/statistical-geography/S01004036,S01004036,58500,62250,64500,66000,68750,78625,78500,88500,47000,66500,66500,86000,79500,80050,80050,80599
http://statistics.gov.scot/id/statistical-geography/S01004037,S01004037,85000,92847,94737,111000,64500,77250,78500,90000,0,0,0,0,92500,92750,94000,95000
http://statistics.gov.scot/id/statistical-geography/S01004038,S01004038,80000,82500,82500,85000,82000,82000,82000,82000,68000,80000,85000,87000,70000,70583,72250,73000
http://statistics.gov.scot/id/statistical-geography/S01004039,S01004039,42000,52250,52250,62500,38500,39250,39250,40000,65500,65500,65500,65500,54000,54500,54500,55000
http://statistics.gov.scot/id/statistical-geography/S01004040,S01004040,71000,101917,95500,152000,53000,70162,69750,86400,50000,59700,50000,76000,35000,66179,40250,110000
http://statistics.gov.scot/id/statistical-geography/S01004041,S01004041,7000,0,8000,10000,5750,72800,75000,77000,16650,76110,79500,112261,21500,93000,85000,101000
http://statistics.gov.scot/id/statistical-geography/S01004042,S01004042,8000,16380,8500,15000,6000,63000,7500,18000,10000,13296,12000,22800,12000,44250,23500,55000
http://statistics.gov.scot/id/statistical-geography/S01004043,S01004043,63000,87571,91000,113000,68000,86500,86500,105000,81000,101000,108500,121000,110000,112580,110000,110150
http://statistics.gov.scot/id/statistical-geography/S01004044,S01004044,23000,43333,47000,60000,0,,0,0,45125,72119,58350,107500,65000,65000,65000,65000
http://statistics.gov.scot/id/statistical-geography/S01004045,S01004045,83000,83000,83000,83000,56250,70375,80000,84500,62000,76500,76500,91000,70000,86500,85000,109000
http://statistics.gov.scot/id/statistical-geography/S01004046,S01004046,38250,50063,51000,63500,44000,67500,60000,65000,39500,51188,51500,62500,44000,50056,50000,54500
